AFO040	1	002 (AFO040) 	 865091908 - B48 B20 TUE1	228.701024	235
AFO040	1	002 (AFO040) 	 865091909 - B48 B20 TUE1	237.1910653	235.5
AFO040	1	002 (AFO040) 	 869972505 - B38 A15 TUE1	204.2639881	207
AFO040	1	002 (AFO040) 	 874202202 - B38 A15 TUE1 FTA	203.929742	207
AFO040	1	003 (AFO040) 	 858070507 - B37 C15 TUE1	194.1979978	192.5
AFO040	1	003 (AFO040) 	 865091908 - B48 B20 TUE1	231.6606942	235
AFO040	1	003 (AFO040) 	 865091909 - B48 B20 TUE1	233.3764228	235.5
AFO040	1	003 (AFO040) 	 869972505 - B38 A15 TUE1	205.8267961	207
AFO040	1	003 (AFO040) 	 874202202 - B38 A15 TUE1 FTA	206.4313694	207
AFO040	1	004 (AFO040) 	 858070507 - B37 C15 TUE1	193.9186047	192.5
AFO040	1	004 (AFO040) 	 865091908 - B48 B20 TUE1	225.7371176	235
AFO040	1	004 (AFO040) 	 865091909 - B48 B20 TUE1	227.3790141	235.5
AFO040	1	004 (AFO040) 	 869972505 - B38 A15 TUE1	205.3296221	207
AFO040	1	004 (AFO040) 	 874202202 - B38 A15 TUE1 FTA	204.4939739	207
AFO040	1	005 (AFO040) 	 858070507 - B37 C15 TUE1	193.7025513	192.5
AFO040	1	005 (AFO040) 	 865091908 - B48 B20 TUE1	229.4612685	235
AFO040	1	005 (AFO040) 	 865091909 - B48 B20 TUE1	229.902983	235.5
AFO040	1	005 (AFO040) 	 869972505 - B38 A15 TUE1	204.3524272	207
AFO040	1	005 (AFO040) 	 874202202 - B38 A15 TUE1 FTA	207.1471215	207
AFO050	1	001 (AFO050) 	 851333313 - B37 C	221.7743034	219.9
AFO050	1	001 (AFO050) 	 851434009 - B37 D	237.4057895	219.9
AFO050	1	001 (AFO050) 	 857586909 - B37 C schaWaPu	229.6242604	226.5
AFO050	1	001 (AFO050) 	 858070507 - B37 C15 TUE1	235.2072622	232.5
AFO050	1	001 (AFO050) 	 858114710 - B37 D schaWaPu	236.079918	226.5
AFO050	1	001 (AFO050) 	 865091908 - B48 B20 TUE1	272.3960762	270
AFO050	1	001 (AFO050) 	 865091909 - B48 B20 TUE1	272.3380829	270
AFO050	1	001 (AFO050) 	 869972505 - B38 A15 TUE1	232.3704185	230.5
AFO050	1	001 (AFO050) 	 874202202 - B38 A15 TUE1 FTA	229.282716	230.5
AFO050	1	002 (AFO050) 	 851333313 - B37 C	224.22	219.9
AFO050	1	002 (AFO050) 	 851434009 - B37 D	242.1391892	219.9
AFO050	1	002 (AFO050) 	 858070507 - B37 C15 TUE1	234.4183568	232.5
AFO050	1	002 (AFO050) 	 865091908 - B48 B20 TUE1	270.5345366	270
AFO050	1	002 (AFO050) 	 865091909 - B48 B20 TUE1	271.3057947	270
AFO050	1	002 (AFO050) 	 869972505 - B38 A15 TUE1	230.8496681	230.5
AFO050	1	002 (AFO050) 	 874202202 - B38 A15 TUE1 FTA	233.4389937	230.5
AFO050	1	003 (AFO050) 	 858070507 - B37 C15 TUE1	236.0057876	232.5
AFO050	1	003 (AFO050) 	 865091908 - B48 B20 TUE1	271.7450295	270
AFO050	1	003 (AFO050) 	 865091909 - B48 B20 TUE1	272.7414035	270
AFO050	1	003 (AFO050) 	 869972505 - B38 A15 TUE1	231.3170188	230.5
AFO050	1	003 (AFO050) 	 874202202 - B38 A15 TUE1 FTA	233.0024164	230.5
AFO050	1	004 (AFO050) 	 858070507 - B37 C15 TUE1	234.2320973	232.5
AFO050	1	004 (AFO050) 	 865091908 - B48 B20 TUE1	271.1632356	270
AFO050	1	004 (AFO050) 	 865091909 - B48 B20 TUE1	270.3085965	270
AFO050	1	004 (AFO050) 	 869972505 - B38 A15 TUE1	229.7307263	230.5
AFO050	1	004 (AFO050) 	 874202202 - B38 A15 TUE1 FTA	230.7030593	230.5
AFO050	1	005 (AFO050) 	 858070507 - B37 C15 TUE1	234.5552046	232.5
AFO050	1	005 (AFO050) 	 865091908 - B48 B20 TUE1	272.0825417	270
AFO050	1	005 (AFO050) 	 865091909 - B48 B20 TUE1	274.1625887	270
AFO050	1	005 (AFO050) 	 869972505 - B38 A15 TUE1	231.0498848	230.5
AFO050	1	005 (AFO050) 	 874202202 - B38 A15 TUE1 FTA	229.1341948	230.5
AFO050	1	006 (AFO050) 	 858070507 - B37 C15 TUE1	236.8162774	232.5
AFO050	1	006 (AFO050) 	 865091908 - B48 B20 TUE1	272.589478	270
AFO050	1	006 (AFO050) 	 865091909 - B48 B20 TUE1	275.2025292	270
AFO050	1	006 (AFO050) 	 869972505 - B38 A15 TUE1	237.8078125	230.5
AFO050	1	006 (AFO050) 	 874202202 - B38 A15 TUE1 FTA	233.3388889	230.5
AFO060	1	001 (AFO606) 	 557608701 - BLUMTASTER-AFO060	150.723913	420
AFO060	1	001 (AFO615) 	 851333313 - B37 C	190.0316456	190
AFO060	1	001 (AFO615) 	 851434009 - B37 D	190.030303	190
AFO060	1	001 (AFO615) 	 857586909 - B37 C schaWaPu	202.0932432	220
AFO060	1	001 (AFO615) 	 858070507 - B37 C15 TUE1	185.9136136	186
AFO060	1	001 (AFO615) 	 858114710 - B37 D schaWaPu	186.0894737	220
AFO060	1	001 (AFO615) 	 865091908 - B48 B20 TUE1	164.9583948	165
AFO060	1	001 (AFO615) 	 865091909 - B48 B20 TUE1	165.0458272	165
AFO060	1	001 (AFO615) 	 869972505 - B38 A15 TUE1	174.9518198	186
AFO060	1	001 (AFO615) 	 874202202 - B38 A15 TUE1 FTA	173.4094215	186
AFO060	1	001 (AFO619) 	 101937802 - B48 B20 EDN BBG 2.2	96.7	194
AFO060	1	001 (AFO619) 	 851333313 - B37 C	86.0875	86
AFO060	1	001 (AFO619) 	 851434009 - B37 D	86.1	86
AFO060	1	001 (AFO619) 	 857586909 - B37 C schaWaPu	86.06666667	86
AFO060	1	001 (AFO619) 	 858070507 - B37 C15 TUE1	86.14155844	86
AFO060	1	001 (AFO619) 	 865091908 - B48 B20 TUE1	87.017	194
AFO060	1	001 (AFO619) 	 865091909 - B48 B20 TUE1	90.43333333	194
AFO060	1	001 (AFO619) 	 869972505 - B38 A15 TUE1	86.08695652	86
AFO060	1	001 (AFO619) 	 874202202 - B38 A15 TUE1 FTA	86.08	86
AFO060	1	002 (AFO606) 	 557608701 - BLUMTASTER-AFO060	159.9837209	420
AFO060	1	002 (AFO615) 	 851333313 - B37 C	187.930137	190
AFO060	1	002 (AFO615) 	 851434009 - B37 D	186.9076923	190
AFO060	1	002 (AFO615) 	 857586909 - B37 C schaWaPu	193.6480519	220
AFO060	1	002 (AFO615) 	 858070507 - B37 C15 TUE1	185.749201	186
AFO060	1	002 (AFO615) 	 858114710 - B37 D schaWaPu	184.842	220
AFO060	1	002 (AFO615) 	 865091908 - B48 B20 TUE1	165.0818217	165
AFO060	1	002 (AFO615) 	 865091909 - B48 B20 TUE1	165.1398519	165
AFO060	1	002 (AFO615) 	 869972505 - B38 A15 TUE1	180.3794773	186
AFO060	1	002 (AFO615) 	 874202202 - B38 A15 TUE1 FTA	177.7645768	186
AFO060	1	002 (AFO616) 	 865091908 - B48 B20 TUE1	80.6	194
AFO060	1	002 (AFO619) 	 101937802 - B48 B20 EDN BBG 2.2	93.6	194
AFO060	1	002 (AFO619) 	 851333313 - B37 C	84.01666667	86
AFO060	1	002 (AFO619) 	 857586909 - B37 C schaWaPu	85.05	86
AFO060	1	002 (AFO619) 	 858070507 - B37 C15 TUE1	85.11030303	86
AFO060	1	002 (AFO619) 	 865091908 - B48 B20 TUE1	93.45024876	194
AFO060	1	002 (AFO619) 	 865091909 - B48 B20 TUE1	90.53333333	194
